user_id,role,action,timestamp
U80,coach,annotate,2025-01-05 08:31:00
U24,player,login,2025-01-02 18:17:00
U99,analyst,annotate,2025-01-03 17:30:00
U28,player,upload,2025-01-06 15:14:00
U93,coach,upload,2025-01-04 09:53:00
U85,player,login,2025-01-07 11:23:00
U89,analyst,upload,2025-01-03 08:32:00
U31,player,review,2025-01-07 19:43:00
U15,analyst,login,2025-01-01 12:59:00
U42,player,login,2025-01-07 16:10:00
U99,player,annotate,2025-01-07 01:42:00
U50,analyst,annotate,2025-01-05 16:26:00
U86,analyst,review,2025-01-03 23:43:00
U5,analyst,review,2025-01-03 02:55:00
U48,coach,annotate,2025-01-06 18:58:00
U13,player,annotate,2025-01-05 20:18:00
U32,analyst,review,2025-01-03 03:12:00
U67,coach,annotate,2025-01-07 19:52:00
U79,coach,login,2025-01-06 02:12:00
U91,analyst,review,2025-01-07 13:17:00
U91,analyst,annotate,2025-01-04 00:26:00
U30,analyst,upload,2025-01-02 03:59:00
U6,coach,upload,2025-01-03 04:11:00
U25,coach,review,2025-01-06 15:02:00
U28,player,upload,2025-01-05 07:15:00
U62,coach,upload,2025-01-02 19:59:00
U22,analyst,login,2025-01-01 19:43:00
U68,player,review,2025-01-06 09:00:00
U15,player,upload,2025-01-01 04:34:00
U26,player,annotate,2025-01-04 14:46:00
U63,player,review,2025-01-04 02:58:00
U18,analyst,review,2025-01-03 21:38:00
U73,player,upload,2025-01-04 17:09:00
U63,analyst,upload,2025-01-05 12:07:00
U62,coach,login,2025-01-04 12:45:00
U68,analyst,annotate,2025-01-05 09:35:00
U48,player,login,2025-01-05 21:02:00
U50,coach,login,2025-01-03 05:56:00
U63,coach,annotate,2025-01-01 04:30:00
U69,coach,upload,2025-01-03 16:31:00
U6,player,login,2025-01-01 00:37:00
U58,analyst,review,2025-01-04 18:01:00
U51,analyst,login,2025-01-04 01:41:00
U12,player,annotate,2025-01-01 21:48:00
U95,player,login,2025-01-01 18:40:00
U47,coach,login,2025-01-04 08:40:00
U9,analyst,review,2025-01-05 07:35:00
U7,player,annotate,2025-01-07 16:02:00
U29,player,review,2025-01-07 12:40:00
U78,analyst,upload,2025-01-04 08:59:00
U51,coach,annotate,2025-01-01 15:28:00
U84,coach,login,2025-01-06 11:50:00
U55,coach,review,2025-01-03 12:00:00
U96,analyst,review,2025-01-04 21:32:00
U59,player,annotate,2025-01-06 02:56:00
U56,player,review,2025-01-03 10:07:00
U22,player,annotate,2025-01-06 20:14:00
U100,player,upload,2025-01-05 12:18:00
U18,analyst,annotate,2025-01-02 11:29:00
U58,coach,annotate,2025-01-06 07:44:00
U40,coach,upload,2025-01-03 15:05:00
U89,coach,upload,2025-01-07 18:22:00
U31,coach,login,2025-01-02 06:49:00
U56,player,review,2025-01-02 03:46:00
U35,player,upload,2025-01-03 07:31:00
U26,analyst,upload,2025-01-03 14:19:00
U68,coach,review,2025-01-03 01:05:00
U84,player,review,2025-01-04 07:48:00
U34,player,login,2025-01-04 13:32:00
U76,player,login,2025-01-06 23:40:00
U16,coach,annotate,2025-01-07 08:26:00
U42,player,login,2025-01-03 09:13:00
U5,coach,upload,2025-01-07 04:53:00
U61,coach,upload,2025-01-02 13:12:00
U44,analyst,review,2025-01-05 02:48:00
U35,analyst,login,2025-01-04 22:48:00
U91,coach,annotate,2025-01-07 14:16:00
U1,coach,annotate,2025-01-03 19:16:00
U98,coach,annotate,2025-01-04 13:54:00
U43,player,annotate,2025-01-01 01:20:00
U32,player,review,2025-01-03 17:03:00
U63,player,login,2025-01-01 07:47:00
U33,analyst,login,2025-01-01 22:37:00
U95,coach,login,2025-01-06 21:02:00
U77,player,login,2025-01-06 19:39:00
U66,player,annotate,2025-01-02 21:41:00
U30,analyst,annotate,2025-01-06 13:29:00
U10,analyst,review,2025-01-04 20:50:00
U23,coach,review,2025-01-01 09:53:00
U97,coach,annotate,2025-01-02 10:54:00
U39,player,upload,2025-01-03 17:57:00
U45,player,login,2025-01-02 19:46:00
U29,player,review,2025-01-02 12:27:00
U30,player,annotate,2025-01-05 12:01:00
U34,player,login,2025-01-01 16:18:00
U52,analyst,login,2025-01-03 10:17:00
U81,coach,annotate,2025-01-05 13:41:00
U22,analyst,upload,2025-01-03 17:27:00
U5,coach,upload,2025-01-03 17:32:00
U11,coach,review,2025-01-07 01:05:00
U86,coach,annotate,2025-01-06 11:58:00
U32,analyst,review,2025-01-03 14:10:00
U24,player,upload,2025-01-01 23:39:00
U11,coach,review,2025-01-07 22:12:00
U11,coach,review,2025-01-02 19:58:00
U17,analyst,upload,2025-01-07 19:44:00
U32,analyst,login,2025-01-05 01:50:00
U83,player,login,2025-01-05 05:26:00
U27,player,upload,2025-01-04 09:37:00
U32,coach,login,2025-01-03 07:07:00
U61,analyst,annotate,2025-01-01 18:09:00
U25,player,login,2025-01-03 08:26:00
U64,player,upload,2025-01-02 15:39:00
U64,player,annotate,2025-01-03 13:58:00
U28,analyst,review,2025-01-07 21:10:00
U40,analyst,upload,2025-01-02 20:41:00
U91,analyst,upload,2025-01-03 21:17:00
U14,analyst,login,2025-01-02 16:57:00
U42,analyst,annotate,2025-01-05 13:08:00
U39,coach,upload,2025-01-04 11:28:00
U2,coach,annotate,2025-01-06 10:36:00
U81,analyst,annotate,2025-01-04 17:31:00
U1,coach,login,2025-01-04 13:17:00
U32,analyst,upload,2025-01-07 15:28:00
U83,coach,annotate,2025-01-04 10:25:00
U64,coach,annotate,2025-01-03 07:12:00
U78,player,review,2025-01-04 12:13:00
U31,analyst,login,2025-01-04 13:37:00
U58,coach,upload,2025-01-02 22:12:00
U82,coach,annotate,2025-01-04 22:01:00
U78,player,login,2025-01-04 01:09:00
U14,coach,upload,2025-01-02 06:49:00
U88,player,annotate,2025-01-06 12:23:00
U69,coach,upload,2025-01-01 03:44:00
U16,player,upload,2025-01-02 16:29:00
U69,player,login,2025-01-02 10:00:00
U54,analyst,login,2025-01-06 00:53:00
U13,analyst,review,2025-01-04 07:03:00
U80,coach,review,2025-01-05 16:31:00
U79,analyst,review,2025-01-07 06:40:00
U31,analyst,annotate,2025-01-06 01:10:00
U69,analyst,review,2025-01-02 04:33:00
U21,coach,upload,2025-01-04 20:31:00
U30,coach,login,2025-01-05 21:52:00
U23,analyst,upload,2025-01-01 05:07:00
U38,analyst,login,2025-01-02 10:33:00
U29,coach,login,2025-01-01 15:33:00
U77,analyst,upload,2025-01-04 04:04:00
U32,player,upload,2025-01-01 06:06:00
U62,coach,annotate,2025-01-04 13:35:00
U91,coach,login,2025-01-01 19:58:00
U98,player,review,2025-01-02 17:41:00
U45,analyst,annotate,2025-01-02 01:15:00
U49,player,review,2025-01-05 06:30:00
U33,analyst,annotate,2025-01-06 22:27:00
U4,analyst,login,2025-01-01 03:07:00
U18,coach,upload,2025-01-02 22:22:00
U70,coach,upload,2025-01-05 22:50:00
U64,analyst,login,2025-01-01 10:13:00
U28,player,upload,2025-01-07 02:39:00
U58,coach,login,2025-01-02 22:09:00
U91,analyst,login,2025-01-04 04:00:00
U90,coach,login,2025-01-05 02:51:00
U56,coach,annotate,2025-01-06 17:38:00
U20,coach,upload,2025-01-05 06:49:00
U77,player,annotate,2025-01-06 08:38:00
U92,player,review,2025-01-07 14:06:00
U34,analyst,login,2025-01-07 06:49:00
U87,player,upload,2025-01-03 03:19:00
U10,analyst,review,2025-01-04 16:43:00
U94,analyst,login,2025-01-03 13:09:00
U22,coach,review,2025-01-01 23:17:00
U5,coach,annotate,2025-01-01 18:40:00
U44,player,annotate,2025-01-03 23:54:00
U9,analyst,upload,2025-01-04 13:10:00
U43,analyst,review,2025-01-04 04:05:00
U4,coach,review,2025-01-02 06:13:00
U42,coach,annotate,2025-01-05 07:09:00
U65,coach,annotate,2025-01-01 11:23:00
U98,player,upload,2025-01-04 21:00:00
U41,analyst,login,2025-01-04 19:40:00
U64,analyst,upload,2025-01-01 07:09:00
U55,analyst,annotate,2025-01-06 08:28:00
U90,coach,upload,2025-01-06 14:58:00
U18,player,login,2025-01-07 08:52:00
U16,player,annotate,2025-01-03 07:35:00
U87,coach,login,2025-01-07 05:37:00
U46,player,upload,2025-01-01 15:14:00
U36,player,login,2025-01-05 13:29:00
U90,analyst,annotate,2025-01-04 14:18:00
U66,coach,annotate,2025-01-03 00:27:00
U44,coach,login,2025-01-05 19:22:00
U5,coach,upload,2025-01-01 00:39:00
U29,coach,upload,2025-01-03 20:30:00
U4,analyst,upload,2025-01-07 05:18:00
U99,player,upload,2025-01-05 02:33:00
U86,player,review,2025-01-06 14:09:00
U49,analyst,review,2025-01-03 16:02:00
U72,player,login,2025-01-03 13:15:00
U85,coach,review,2025-01-04 03:31:00
U8,analyst,review,2025-01-03 16:32:00
U52,analyst,review,2025-01-02 09:23:00
U69,coach,login,2025-01-02 03:24:00
U21,coach,review,2025-01-04 23:13:00
U27,coach,upload,2025-01-02 06:46:00
U38,player,upload,2025-01-06 11:50:00
U5,coach,login,2025-01-04 09:36:00
U85,analyst,login,2025-01-05 04:55:00
U61,player,login,2025-01-05 00:23:00
U8,player,annotate,2025-01-02 11:10:00
U86,analyst,review,2025-01-03 00:57:00
U18,player,login,2025-01-04 22:26:00
U4,coach,login,2025-01-05 11:40:00
U4,coach,login,2025-01-04 02:53:00
U37,coach,upload,2025-01-05 16:45:00
U15,coach,login,2025-01-04 06:39:00
U38,player,upload,2025-01-02 20:42:00
U27,analyst,upload,2025-01-04 15:03:00
U85,player,annotate,2025-01-05 13:38:00
U48,analyst,login,2025-01-04 08:09:00
U46,analyst,annotate,2025-01-04 15:35:00
U46,coach,login,2025-01-01 00:29:00
U48,player,review,2025-01-01 15:39:00
U59,coach,login,2025-01-03 20:01:00
U4,player,login,2025-01-03 20:34:00
U75,player,login,2025-01-05 03:00:00
U19,coach,login,2025-01-02 10:52:00
U57,player,login,2025-01-04 09:49:00
U19,coach,login,2025-01-03 06:00:00
U91,analyst,annotate,2025-01-04 06:37:00
U42,coach,review,2025-01-03 03:58:00
U92,player,annotate,2025-01-01 14:25:00
U5,player,review,2025-01-02 01:00:00
U48,analyst,annotate,2025-01-04 10:41:00
U25,analyst,annotate,2025-01-05 09:35:00
U67,analyst,login,2025-01-05 00:34:00
U26,coach,annotate,2025-01-04 23:10:00
U74,coach,review,2025-01-04 22:44:00
U88,player,upload,2025-01-03 21:42:00
U62,analyst,review,2025-01-05 10:28:00
U93,analyst,annotate,2025-01-04 18:50:00
U7,coach,upload,2025-01-06 10:52:00
U44,player,login,2025-01-06 12:17:00
U87,analyst,upload,2025-01-05 02:07:00
U27,coach,login,2025-01-06 21:20:00
U42,coach,review,2025-01-04 05:50:00
U73,analyst,upload,2025-01-06 05:14:00
U56,analyst,upload,2025-01-01 23:04:00
U3,player,upload,2025-01-01 00:44:00
U13,analyst,login,2025-01-03 04:19:00
U70,coach,login,2025-01-01 12:32:00
U59,analyst,review,2025-01-03 11:23:00
U38,analyst,review,2025-01-01 10:16:00
U85,player,annotate,2025-01-05 22:14:00
U83,coach,login,2025-01-06 15:28:00
U89,analyst,review,2025-01-07 15:24:00
U68,coach,upload,2025-01-02 21:05:00
U86,player,upload,2025-01-05 15:30:00
U69,coach,upload,2025-01-05 02:52:00
U1,analyst,review,2025-01-05 08:13:00
U50,analyst,upload,2025-01-01 06:46:00
U81,player,upload,2025-01-07 00:01:00
U73,player,login,2025-01-02 08:07:00
U9,player,login,2025-01-02 08:47:00
U53,coach,review,2025-01-02 19:21:00
U88,coach,login,2025-01-07 17:14:00
U10,coach,annotate,2025-01-01 16:38:00
U84,coach,review,2025-01-03 22:28:00
U81,player,annotate,2025-01-04 06:12:00
U77,coach,annotate,2025-01-04 13:58:00
U29,coach,review,2025-01-06 16:57:00
U36,coach,login,2025-01-01 13:15:00
U87,coach,login,2025-01-05 21:47:00
U27,player,review,2025-01-03 00:30:00
U18,player,annotate,2025-01-06 03:47:00
U18,analyst,review,2025-01-06 12:44:00
U9,analyst,review,2025-01-04 00:28:00
U67,coach,upload,2025-01-02 01:40:00
U7,coach,upload,2025-01-06 21:20:00
U58,player,annotate,2025-01-04 16:25:00
U79,analyst,login,2025-01-05 04:52:00
U30,coach,upload,2025-01-01 10:00:00
U73,analyst,upload,2025-01-07 09:38:00
U61,analyst,annotate,2025-01-01 03:46:00
U91,analyst,review,2025-01-06 03:55:00
U100,player,upload,2025-01-07 04:05:00
U82,coach,login,2025-01-02 16:13:00
U95,coach,annotate,2025-01-06 17:58:00
U17,player,upload,2025-01-05 01:27:00
U53,player,annotate,2025-01-01 19:42:00
U6,player,upload,2025-01-06 12:56:00
U39,analyst,upload,2025-01-03 13:43:00
U25,analyst,annotate,2025-01-02 10:17:00
U42,coach,login,2025-01-04 10:14:00
U42,coach,login,2025-01-04 23:17:00
U59,analyst,review,2025-01-05 17:25:00
U38,analyst,upload,2025-01-02 11:40:00
U31,player,review,2025-01-04 17:38:00
U29,analyst,annotate,2025-01-06 03:45:00
U9,coach,review,2025-01-01 01:00:00
U1,coach,annotate,2025-01-05 08:34:00
U80,player,login,2025-01-05 15:47:00
U87,player,annotate,2025-01-01 17:43:00
U72,coach,annotate,2025-01-07 13:14:00
U47,analyst,review,2025-01-06 16:12:00
U76,analyst,upload,2025-01-01 13:04:00
U10,coach,review,2025-01-05 21:03:00
U16,analyst,login,2025-01-02 21:44:00
U47,analyst,login,2025-01-06 12:42:00
U43,coach,login,2025-01-03 01:40:00
U24,coach,upload,2025-01-05 16:47:00
U8,player,review,2025-01-04 17:53:00
U75,coach,annotate,2025-01-04 11:25:00
U26,player,annotate,2025-01-04 23:04:00
U7,player,upload,2025-01-03 20:47:00
U79,analyst,login,2025-01-03 19:30:00
U15,coach,upload,2025-01-07 11:20:00
U48,analyst,annotate,2025-01-03 12:12:00
U3,coach,login,2025-01-01 10:23:00
U16,coach,upload,2025-01-02 11:37:00
U79,analyst,annotate,2025-01-01 08:14:00
U89,player,annotate,2025-01-06 11:19:00
U97,coach,upload,2025-01-02 16:55:00
U14,player,annotate,2025-01-02 08:34:00
U88,analyst,review,2025-01-07 18:14:00
U75,analyst,review,2025-01-06 11:31:00
U3,coach,login,2025-01-02 09:03:00
U73,analyst,review,2025-01-01 15:53:00
U70,coach,review,2025-01-01 20:48:00
U31,coach,upload,2025-01-06 02:07:00
U80,coach,login,2025-01-07 21:07:00
U75,coach,upload,2025-01-03 23:32:00
U17,coach,upload,2025-01-02 03:39:00
U49,analyst,review,2025-01-01 00:45:00
U3,coach,review,2025-01-06 15:56:00
U83,player,annotate,2025-01-06 09:07:00
U88,coach,annotate,2025-01-05 21:29:00
U55,coach,login,2025-01-02 00:57:00
U72,coach,review,2025-01-03 13:07:00
U100,analyst,annotate,2025-01-05 05:44:00
U40,player,upload,2025-01-03 10:27:00
U66,player,review,2025-01-06 10:02:00
U87,player,login,2025-01-05 18:57:00
U40,analyst,login,2025-01-05 02:40:00
U30,analyst,upload,2025-01-04 21:54:00
U25,coach,annotate,2025-01-07 21:47:00
U7,analyst,upload,2025-01-03 19:09:00
U92,player,annotate,2025-01-05 14:44:00
U50,player,review,2025-01-05 00:17:00
U81,analyst,login,2025-01-05 21:21:00
U96,analyst,annotate,2025-01-03 17:54:00
U1,player,upload,2025-01-01 10:13:00
U91,player,review,2025-01-07 20:25:00
U44,player,annotate,2025-01-07 12:06:00
U100,player,review,2025-01-04 19:45:00
U49,player,review,2025-01-01 13:17:00
U7,analyst,upload,2025-01-03 05:22:00
U3,analyst,upload,2025-01-04 22:48:00
U94,coach,review,2025-01-03 21:26:00
U1,coach,review,2025-01-05 08:28:00
U51,coach,annotate,2025-01-05 16:37:00
U98,analyst,upload,2025-01-04 04:21:00
U38,coach,annotate,2025-01-07 03:53:00
U43,coach,login,2025-01-06 00:53:00
U55,analyst,annotate,2025-01-02 18:21:00
U57,player,review,2025-01-04 07:07:00
U53,analyst,login,2025-01-02 19:04:00
U100,analyst,annotate,2025-01-02 08:38:00
U33,player,login,2025-01-07 11:37:00
U80,coach,upload,2025-01-02 02:36:00
U62,analyst,annotate,2025-01-01 08:12:00
U11,analyst,annotate,2025-01-07 17:51:00
U72,player,upload,2025-01-03 23:03:00
U52,analyst,annotate,2025-01-03 06:42:00
U1,coach,login,2025-01-02 09:50:00
U14,player,upload,2025-01-07 10:11:00
U94,analyst,login,2025-01-05 00:11:00
U85,coach,annotate,2025-01-01 23:02:00
U21,coach,annotate,2025-01-05 12:39:00
U34,analyst,annotate,2025-01-04 01:57:00
U90,coach,annotate,2025-01-03 07:19:00
U14,player,login,2025-01-07 13:26:00
U40,coach,annotate,2025-01-04 16:44:00
U35,player,upload,2025-01-07 01:58:00
U42,player,upload,2025-01-06 02:42:00
U82,player,review,2025-01-02 15:31:00
U20,analyst,upload,2025-01-03 00:17:00
U60,coach,review,2025-01-04 05:47:00
U9,analyst,upload,2025-01-01 05:55:00
U33,analyst,upload,2025-01-03 10:48:00
U49,player,annotate,2025-01-01 07:25:00
U68,analyst,upload,2025-01-02 10:38:00
U4,coach,annotate,2025-01-06 14:30:00
U48,analyst,annotate,2025-01-04 09:21:00
U16,analyst,upload,2025-01-02 08:28:00
U47,player,login,2025-01-02 01:57:00
U26,player,annotate,2025-01-03 11:42:00
U70,analyst,upload,2025-01-01 13:59:00
U37,player,login,2025-01-02 04:19:00
U22,analyst,upload,2025-01-07 05:22:00
U7,coach,upload,2025-01-02 08:50:00
U42,coach,login,2025-01-03 10:36:00
U30,player,upload,2025-01-01 11:45:00
U74,coach,annotate,2025-01-04 21:41:00
U79,coach,review,2025-01-03 21:16:00
U6,analyst,review,2025-01-03 13:34:00
U24,player,upload,2025-01-01 11:28:00
U66,coach,review,2025-01-04 23:02:00
U40,player,review,2025-01-05 20:11:00
U15,player,review,2025-01-01 05:24:00
U53,player,annotate,2025-01-05 14:06:00
U85,coach,annotate,2025-01-07 07:29:00
U82,player,review,2025-01-04 04:54:00
U5,player,login,2025-01-03 14:53:00
U89,analyst,login,2025-01-01 08:58:00
U36,analyst,login,2025-01-03 12:47:00
U74,analyst,annotate,2025-01-02 22:01:00
U46,analyst,annotate,2025-01-02 14:52:00
U23,player,annotate,2025-01-01 05:03:00
U88,analyst,annotate,2025-01-04 22:06:00
U45,analyst,review,2025-01-01 03:45:00
U10,coach,annotate,2025-01-03 02:14:00
U54,analyst,review,2025-01-04 03:01:00
U70,analyst,login,2025-01-03 06:33:00
U77,coach,review,2025-01-06 15:47:00
U85,player,login,2025-01-02 07:10:00
U32,player,annotate,2025-01-03 19:12:00
U43,coach,login,2025-01-02 10:19:00
U15,coach,login,2025-01-05 23:33:00
U66,player,review,2025-01-06 05:53:00
U15,analyst,login,2025-01-01 09:10:00
U81,coach,upload,2025-01-02 02:58:00
U20,coach,login,2025-01-03 21:31:00
U50,coach,annotate,2025-01-02 08:22:00
U6,player,login,2025-01-07 12:58:00
U79,player,upload,2025-01-06 04:34:00
U17,player,review,2025-01-03 07:43:00
U26,player,login,2025-01-06 12:39:00
U22,player,upload,2025-01-07 11:29:00
U73,analyst,annotate,2025-01-02 18:43:00
U64,analyst,annotate,2025-01-03 06:58:00
U76,player,review,2025-01-06 16:26:00
U86,player,annotate,2025-01-02 00:45:00
U58,player,upload,2025-01-02 00:14:00
U87,coach,login,2025-01-01 11:57:00
U37,coach,upload,2025-01-01 11:13:00
U78,player,review,2025-01-06 10:29:00
U88,player,login,2025-01-05 18:35:00
U72,coach,upload,2025-01-07 14:46:00
U90,coach,review,2025-01-03 20:39:00
U96,coach,review,2025-01-07 21:22:00
U28,coach,login,2025-01-05 18:10:00
U96,coach,login,2025-01-05 12:23:00
U86,player,annotate,2025-01-03 08:54:00
U49,player,annotate,2025-01-05 15:04:00
U73,coach,login,2025-01-01 09:39:00
U67,player,annotate,2025-01-02 05:22:00
U89,coach,login,2025-01-01 17:47:00
U76,coach,annotate,2025-01-05 13:21:00
U93,coach,upload,2025-01-07 07:59:00
U67,player,review,2025-01-02 13:03:00
U41,player,login,2025-01-03 08:26:00
U46,player,login,2025-01-02 04:11:00
U87,player,login,2025-01-06 03:17:00
U87,analyst,upload,2025-01-04 10:13:00
U55,coach,review,2025-01-06 03:29:00
U82,coach,annotate,2025-01-06 05:56:00
U11,player,annotate,2025-01-02 20:38:00
U100,player,review,2025-01-06 16:54:00
U26,analyst,annotate,2025-01-01 12:56:00
U72,coach,login,2025-01-06 01:32:00
U92,coach,review,2025-01-04 04:34:00
U82,player,upload,2025-01-05 10:57:00
U13,player,review,2025-01-05 23:15:00
U36,analyst,login,2025-01-05 16:39:00
U64,coach,review,2025-01-01 13:26:00
U51,analyst,upload,2025-01-03 00:27:00
U76,coach,upload,2025-01-02 14:58:00
U22,player,review,2025-01-01 09:37:00
U60,analyst,review,2025-01-03 13:54:00
U2,player,annotate,2025-01-07 05:32:00
U56,coach,annotate,2025-01-07 05:05:00
U40,coach,login,2025-01-07 10:18:00
U28,analyst,annotate,2025-01-02 11:29:00
U77,player,login,2025-01-01 13:50:00
U97,coach,login,2025-01-07 14:35:00
U3,coach,review,2025-01-07 03:53:00
U63,analyst,annotate,2025-01-02 17:16:00
U98,analyst,upload,2025-01-05 11:54:00
U23,player,upload,2025-01-04 03:17:00
U55,analyst,review,2025-01-03 00:15:00
U32,coach,upload,2025-01-04 03:34:00
U84,player,upload,2025-01-05 19:54:00
U28,player,review,2025-01-03 12:12:00
U8,player,upload,2025-01-04 20:53:00
U3,coach,review,2025-01-07 21:23:00
U94,analyst,login,2025-01-06 04:44:00
U89,player,annotate,2025-01-01 02:37:00
U53,coach,upload,2025-01-01 16:56:00
U94,analyst,review,2025-01-05 08:00:00
U29,player,upload,2025-01-01 14:27:00
U94,analyst,annotate,2025-01-07 03:36:00
U98,analyst,upload,2025-01-01 15:01:00
U89,analyst,login,2025-01-06 20:27:00
U81,coach,review,2025-01-03 17:37:00
U59,player,annotate,2025-01-05 23:15:00
U24,player,login,2025-01-03 22:37:00
U38,player,upload,2025-01-06 03:52:00
U28,coach,upload,2025-01-01 17:14:00
U97,analyst,upload,2025-01-02 09:24:00
U62,coach,annotate,2025-01-03 19:26:00
U100,player,review,2025-01-01 23:20:00
U51,analyst,annotate,2025-01-05 06:50:00
U7,coach,login,2025-01-06 00:01:00
U23,coach,review,2025-01-03 11:37:00
U46,coach,annotate,2025-01-03 04:18:00
U90,coach,upload,2025-01-01 05:42:00
U78,analyst,login,2025-01-04 06:31:00
U28,coach,upload,2025-01-03 09:40:00
U24,analyst,annotate,2025-01-02 05:47:00
U7,coach,login,2025-01-02 10:22:00
U100,player,review,2025-01-04 03:05:00
U79,coach,review,2025-01-06 12:03:00
U49,coach,annotate,2025-01-06 04:45:00
U3,player,annotate,2025-01-07 03:54:00
U2,analyst,review,2025-01-01 05:10:00
U7,coach,review,2025-01-05 09:43:00
U80,coach,annotate,2025-01-01 18:52:00
U21,player,review,2025-01-05 20:05:00
U9,analyst,login,2025-01-06 14:49:00
U12,player,annotate,2025-01-04 02:28:00
U93,coach,login,2025-01-01 19:00:00
U24,analyst,upload,2025-01-03 06:22:00
U33,coach,login,2025-01-07 16:36:00
U78,player,annotate,2025-01-02 04:11:00
U43,coach,upload,2025-01-07 15:45:00
U82,player,review,2025-01-07 08:05:00
U5,player,login,2025-01-06 04:06:00
U79,analyst,login,2025-01-06 15:26:00
U71,player,annotate,2025-01-03 07:44:00
U89,analyst,review,2025-01-01 21:22:00
U14,analyst,annotate,2025-01-07 15:20:00
U36,analyst,review,2025-01-06 18:54:00
U35,analyst,annotate,2025-01-02 17:56:00
U50,analyst,review,2025-01-02 12:44:00
U88,player,upload,2025-01-01 21:08:00
U79,player,annotate,2025-01-01 10:53:00
U11,analyst,upload,2025-01-04 01:52:00
U24,player,annotate,2025-01-05 15:05:00
U75,analyst,annotate,2025-01-04 08:43:00
U44,player,annotate,2025-01-02 01:53:00
U51,analyst,login,2025-01-03 13:35:00
U17,coach,annotate,2025-01-07 14:55:00
U70,coach,review,2025-01-03 07:16:00
U85,analyst,login,2025-01-07 19:12:00
U8,player,review,2025-01-07 09:43:00
U79,analyst,review,2025-01-04 14:07:00
U96,player,review,2025-01-05 05:28:00
U74,analyst,review,2025-01-03 08:46:00
U28,analyst,review,2025-01-02 08:33:00
U79,player,upload,2025-01-01 00:38:00
U12,player,login,2025-01-03 04:03:00
U43,analyst,review,2025-01-07 14:10:00
U82,coach,upload,2025-01-04 19:32:00
U37,coach,upload,2025-01-04 22:28:00
U88,coach,review,2025-01-07 11:57:00
U63,coach,annotate,2025-01-04 05:57:00
U93,coach,review,2025-01-04 01:10:00
U63,player,upload,2025-01-03 13:27:00
U10,coach,review,2025-01-01 11:50:00
U78,player,upload,2025-01-01 19:20:00
U80,coach,review,2025-01-02 17:51:00
U37,player,upload,2025-01-04 20:39:00
U11,coach,review,2025-01-02 04:46:00
U90,coach,annotate,2025-01-03 14:30:00
U19,player,annotate,2025-01-05 05:18:00
U52,player,upload,2025-01-01 08:07:00
U18,analyst,annotate,2025-01-03 00:56:00
U94,coach,annotate,2025-01-07 08:57:00
U32,coach,login,2025-01-04 03:15:00
U23,player,review,2025-01-03 02:38:00
U12,player,review,2025-01-07 09:49:00
U58,coach,annotate,2025-01-04 18:27:00
U77,coach,annotate,2025-01-01 06:23:00
U21,player,upload,2025-01-03 00:05:00
U21,player,review,2025-01-04 16:10:00
U93,coach,login,2025-01-07 05:34:00
U93,player,login,2025-01-06 06:23:00
U91,player,annotate,2025-01-05 15:20:00
U29,coach,upload,2025-01-01 07:24:00
U79,analyst,upload,2025-01-05 21:50:00
U47,player,review,2025-01-04 14:09:00
U12,analyst,annotate,2025-01-03 17:01:00
U58,player,annotate,2025-01-03 09:53:00
U41,analyst,upload,2025-01-03 21:18:00
U19,player,login,2025-01-05 18:25:00
U12,analyst,login,2025-01-06 15:00:00
U23,analyst,review,2025-01-06 22:51:00
U5,player,annotate,2025-01-05 03:50:00
U26,analyst,annotate,2025-01-04 10:55:00
U63,coach,login,2025-01-04 16:21:00
U52,coach,annotate,2025-01-06 17:09:00
U10,coach,annotate,2025-01-05 18:16:00
U86,analyst,upload,2025-01-01 16:47:00
U39,player,review,2025-01-02 06:18:00
U23,analyst,review,2025-01-01 14:56:00
U11,player,review,2025-01-07 04:32:00
U92,analyst,upload,2025-01-01 15:36:00
U95,player,review,2025-01-06 04:44:00
U72,analyst,review,2025-01-06 15:22:00
U48,analyst,login,2025-01-05 10:46:00
U92,coach,login,2025-01-05 18:32:00
U16,analyst,review,2025-01-04 23:02:00
U46,coach,upload,2025-01-04 16:54:00
U47,player,upload,2025-01-05 18:35:00
U95,player,upload,2025-01-03 16:11:00
U48,coach,annotate,2025-01-03 02:36:00
U80,analyst,annotate,2025-01-01 00:16:00
U69,player,upload,2025-01-05 16:28:00
U99,analyst,login,2025-01-02 04:10:00
U25,analyst,annotate,2025-01-04 11:40:00
U77,analyst,upload,2025-01-07 16:24:00
U93,player,annotate,2025-01-07 11:44:00
U91,player,annotate,2025-01-05 12:14:00
U81,analyst,annotate,2025-01-05 00:21:00
U37,coach,annotate,2025-01-02 14:29:00
U63,coach,upload,2025-01-07 15:07:00
U29,coach,annotate,2025-01-02 00:06:00
U58,analyst,review,2025-01-03 16:12:00
U98,coach,upload,2025-01-03 18:05:00
U94,player,upload,2025-01-04 20:29:00
U31,coach,upload,2025-01-01 09:42:00
U86,coach,annotate,2025-01-07 16:31:00
U89,analyst,upload,2025-01-01 12:00:00
U68,player,login,2025-01-06 13:03:00
U99,player,review,2025-01-07 16:41:00
U41,coach,login,2025-01-06 23:40:00
U50,analyst,review,2025-01-01 08:20:00
U44,analyst,review,2025-01-02 10:09:00
U9,coach,annotate,2025-01-07 22:17:00
U59,player,review,2025-01-04 05:09:00
U90,player,review,2025-01-06 04:47:00
