event_id,match_id,player_id,event_type,event_timestamp
1683,M17,P23,pass,2025-01-01 00:46:47
1684,M17,P50,tackle,2025-01-01 01:22:37
1685,M20,P28,shot,2025-01-01 00:01:01
1686,M14,P10,sprint,2025-01-01 01:11:46
1687,M14,P25,tackle,2025-01-01 01:24:57
1688,M13,P36,tackle,2025-01-01 01:23:52
1689,M4,P26,sprint,2025-01-01 00:40:39
1690,M13,P26,tackle,2025-01-01 00:30:42
1691,M17,P45,tackle,2025-01-01 00:40:54
1692,M15,P13,sprint,2025-01-01 00:55:45
1693,M18,P17,shot,2025-01-01 00:17:42
1694,M11,P40,pass,2025-01-01 00:57:25
1695,M4,P4,pass,2025-01-01 01:12:05
1696,M20,P23,sprint,2025-01-01 00:55:19
1697,M11,P35,sprint,2025-01-01 01:06:56
1698,M10,P11,shot,2025-01-01 01:03:38
1699,M13,P12,tackle,2025-01-01 00:14:47
1700,M8,P9,shot,2025-01-01 01:13:17
1701,M13,P15,tackle,2025-01-01 01:04:16
1702,M9,P45,tackle,2025-01-01 01:07:37
1703,M1,P37,shot,2025-01-01 01:10:30
1704,M1,P5,sprint,2025-01-01 00:27:31
1705,M15,P19,sprint,2025-01-01 01:28:12
1706,M4,P11,shot,2025-01-01 00:29:23
1707,M20,P9,tackle,2025-01-01 00:16:24
1708,M1,P35,tackle,2025-01-01 00:59:23
1709,M12,P50,tackle,2025-01-01 00:19:33
1710,M11,P27,tackle,2025-01-01 01:14:16
1711,M19,P13,shot,2025-01-01 00:43:15
1712,M15,P12,pass,2025-01-01 00:27:09
1713,M10,P9,sprint,2025-01-01 01:04:17
1714,M1,P42,sprint,2025-01-01 01:17:06
1715,M3,P28,pass,2025-01-01 00:21:03
1716,M14,P13,tackle,2025-01-01 00:55:18
1717,M15,P20,pass,2025-01-01 00:31:36
1718,M1,P13,pass,2025-01-01 00:37:58
1719,M10,P27,pass,2025-01-01 00:18:16
1720,M1,P26,sprint,2025-01-01 00:55:19
1721,M15,P29,sprint,2025-01-01 01:27:32
1722,M3,P29,pass,2025-01-01 01:01:53
1723,M20,P22,pass,2025-01-01 01:20:52
1724,M12,P9,pass,2025-01-01 01:29:56
1725,M19,P24,tackle,2025-01-01 00:38:21
1726,M16,P42,tackle,2025-01-01 01:02:14
1727,M8,P19,tackle,2025-01-01 00:49:45
1728,M14,P38,sprint,2025-01-01 00:11:15
1729,M18,P31,shot,2025-01-01 00:06:27
1730,M1,P39,pass,2025-01-01 00:13:47
1731,M2,P15,pass,2025-01-01 00:12:55
1732,M12,P32,shot,2025-01-01 00:39:08
1733,M17,P46,pass,2025-01-01 00:08:18
1734,M2,P48,tackle,2025-01-01 00:13:37
1735,M17,P46,tackle,2025-01-01 00:41:28
1736,M7,P29,shot,2025-01-01 00:30:21
1737,M6,P34,tackle,2025-01-01 00:15:59
1738,M6,P9,shot,2025-01-01 01:26:23
1739,M8,P35,tackle,2025-01-01 00:13:39
1740,M5,P6,pass,2025-01-01 00:15:37
1741,M15,P37,sprint,2025-01-01 00:14:50
1742,M7,P14,tackle,2025-01-01 00:58:00
1743,M3,P47,shot,2025-01-01 00:16:38
1744,M10,P50,sprint,2025-01-01 00:01:07
1745,M3,P49,pass,2025-01-01 01:05:49
1746,M14,P9,sprint,2025-01-01 00:11:15
1747,M3,P19,shot,2025-01-01 01:24:25
1748,M1,P23,pass,2025-01-01 00:27:08
1749,M1,P41,pass,2025-01-01 00:05:41
1750,M19,P28,tackle,2025-01-01 00:22:10
1751,M4,P16,sprint,2025-01-01 01:03:20
1752,M2,P26,tackle,2025-01-01 00:19:11
1753,M11,P38,pass,2025-01-01 01:03:45
1754,M12,P40,tackle,2025-01-01 00:01:39
1755,M13,P25,tackle,2025-01-01 00:23:49
1756,M16,P35,shot,2025-01-01 00:32:20
1757,M16,P5,tackle,2025-01-01 00:42:36
1758,M19,P7,pass,2025-01-01 00:12:15
1759,M20,P23,tackle,2025-01-01 00:00:10
1760,M20,P25,pass,2025-01-01 00:11:20
1761,M9,P1,pass,2025-01-01 01:15:17
1762,M16,P22,shot,2025-01-01 00:21:21
1763,M7,P4,pass,2025-01-01 00:04:00
1764,M13,P28,pass,2025-01-01 00:06:30
1765,M4,P48,shot,2025-01-01 01:23:15
1766,M13,P14,pass,2025-01-01 01:17:56
1767,M8,P33,shot,2025-01-01 00:06:19
1768,M2,P4,sprint,2025-01-01 00:30:23
1769,M7,P42,sprint,2025-01-01 00:46:18
1770,M11,P11,sprint,2025-01-01 01:29:13
1771,M17,P39,pass,2025-01-01 01:18:22
1772,M14,P32,tackle,2025-01-01 00:45:54
1773,M13,P4,shot,2025-01-01 01:15:30
1774,M15,P1,sprint,2025-01-01 01:19:25
1775,M9,P26,shot,2025-01-01 00:56:25
1776,M3,P33,sprint,2025-01-01 00:04:17
1777,M13,P17,sprint,2025-01-01 00:59:58
1778,M13,P27,pass,2025-01-01 01:06:20
1779,M9,P42,shot,2025-01-01 01:20:27
1780,M18,P5,pass,2025-01-01 01:18:22
1781,M5,P7,shot,2025-01-01 00:15:02
1782,M11,P25,shot,2025-01-01 00:25:35
1783,M2,P8,tackle,2025-01-01 01:24:04
1784,M17,P34,sprint,2025-01-01 00:07:59
1785,M20,P41,pass,2025-01-01 01:11:12
1786,M4,P4,tackle,2025-01-01 00:13:20
1787,M18,P12,shot,2025-01-01 00:28:03
1788,M20,P31,sprint,2025-01-01 00:33:59
1789,M8,P11,pass,2025-01-01 00:31:59
1790,M19,P37,tackle,2025-01-01 00:28:22
1791,M12,P44,shot,2025-01-01 01:01:55
1792,M11,P36,tackle,2025-01-01 00:44:56
1793,M16,P45,shot,2025-01-01 01:00:22
1794,M5,P22,shot,2025-01-01 01:15:49
1795,M3,P1,sprint,2025-01-01 00:38:30
1796,M12,P50,pass,2025-01-01 00:31:14
1797,M15,P4,sprint,2025-01-01 00:57:46
1798,M16,P36,pass,2025-01-01 01:04:54
1799,M13,P8,pass,2025-01-01 01:12:26
1800,M7,P25,shot,2025-01-01 00:25:04
1801,M15,P28,tackle,2025-01-01 01:19:10
1802,M3,P38,pass,2025-01-01 01:07:19
1803,M12,P36,pass,2025-01-01 00:40:25
1804,M8,P36,pass,2025-01-01 01:02:25
1805,M12,P43,pass,2025-01-01 00:59:44
1806,M18,P41,shot,2025-01-01 00:21:30
1807,M3,P46,sprint,2025-01-01 01:18:30
1808,M12,P4,tackle,2025-01-01 00:31:06
1809,M2,P13,shot,2025-01-01 00:18:41
1810,M14,P38,shot,2025-01-01 01:04:37
1811,M14,P45,shot,2025-01-01 01:03:40
1812,M4,P25,pass,2025-01-01 00:57:25
1813,M17,P3,tackle,2025-01-01 00:47:55
1814,M15,P32,shot,2025-01-01 01:15:25
1815,M16,P39,shot,2025-01-01 01:19:03
1816,M5,P1,shot,2025-01-01 00:11:39
1817,M17,P11,pass,2025-01-01 00:35:24
1818,M7,P2,pass,2025-01-01 00:24:37
1819,M15,P5,shot,2025-01-01 00:03:55
1820,M17,P22,pass,2025-01-01 00:52:55
1821,M12,P46,tackle,2025-01-01 00:01:05
1822,M11,P13,pass,2025-01-01 00:16:35
1823,M19,P48,shot,2025-01-01 01:11:05
1824,M11,P23,tackle,2025-01-01 00:20:12
1825,M2,P47,pass,2025-01-01 00:31:37
1826,M15,P31,shot,2025-01-01 00:12:45
1827,M5,P35,sprint,2025-01-01 00:38:04
1828,M18,P38,sprint,2025-01-01 01:12:47
1829,M16,P41,tackle,2025-01-01 01:29:14
1830,M4,P35,tackle,2025-01-01 01:18:14
1831,M10,P45,tackle,2025-01-01 00:20:20
1832,M2,P13,pass,2025-01-01 01:15:11
1833,M15,P7,tackle,2025-01-01 00:51:34
1834,M4,P5,pass,2025-01-01 00:38:25
1835,M16,P29,shot,2025-01-01 01:11:12
1836,M7,P8,pass,2025-01-01 00:55:42
1837,M12,P8,pass,2025-01-01 00:42:17
1838,M3,P7,shot,2025-01-01 00:14:19
1839,M17,P19,sprint,2025-01-01 01:06:45
1840,M9,P39,pass,2025-01-01 00:50:15
1841,M8,P23,pass,2025-01-01 00:43:39
1842,M6,P36,shot,2025-01-01 00:08:32
1843,M15,P42,tackle,2025-01-01 00:01:42
1844,M10,P32,shot,2025-01-01 01:27:31
1845,M6,P45,sprint,2025-01-01 01:04:01
1846,M15,P4,tackle,2025-01-01 00:04:43
1847,M14,P30,sprint,2025-01-01 01:00:16
1848,M19,P42,pass,2025-01-01 00:24:40
1849,M13,P39,sprint,2025-01-01 01:26:34
1850,M14,P5,sprint,2025-01-01 00:36:59
1851,M3,P3,shot,2025-01-01 00:43:58
1852,M4,P22,tackle,2025-01-01 01:01:33
1853,M14,P28,pass,2025-01-01 01:07:48
1854,M14,P22,pass,2025-01-01 01:07:25
1855,M8,P22,pass,2025-01-01 00:14:31
1856,M10,P34,tackle,2025-01-01 00:52:23
1857,M9,P29,tackle,2025-01-01 00:13:07
1858,M14,P43,sprint,2025-01-01 00:30:25
1859,M8,P42,sprint,2025-01-01 01:13:58
1860,M11,P13,tackle,2025-01-01 01:26:49
1861,M10,P7,pass,2025-01-01 01:16:49
1862,M18,P10,tackle,2025-01-01 00:02:37
1863,M4,P28,shot,2025-01-01 01:25:40
1864,M4,P4,tackle,2025-01-01 00:05:16
1865,M12,P32,tackle,2025-01-01 01:09:49
1866,M18,P22,pass,2025-01-01 00:24:22
1867,M8,P20,sprint,2025-01-01 00:01:40
1868,M3,P48,shot,2025-01-01 00:24:49
1869,M18,P20,shot,2025-01-01 00:15:22
1870,M7,P6,shot,2025-01-01 00:18:38
1871,M1,P9,tackle,2025-01-01 01:17:55
1872,M13,P28,pass,2025-01-01 01:16:32
1873,M3,P13,tackle,2025-01-01 00:21:40
1874,M3,P31,sprint,2025-01-01 00:45:48
1875,M15,P39,pass,2025-01-01 00:18:54
1876,M19,P50,shot,2025-01-01 01:13:14
1877,M4,P14,tackle,2025-01-01 01:27:24
1878,M13,P22,pass,2025-01-01 01:06:36
1879,M13,P37,tackle,2025-01-01 00:06:30
1880,M15,P45,pass,2025-01-01 00:01:13
1881,M19,P24,shot,2025-01-01 00:56:30
1882,M16,P8,sprint,2025-01-01 00:02:20
1883,M7,P15,sprint,2025-01-01 00:54:31
1884,M3,P41,tackle,2025-01-01 00:44:55
1885,M20,P6,shot,2025-01-01 00:16:16
1886,M2,P23,tackle,2025-01-01 00:53:06
1887,M18,P25,tackle,2025-01-01 00:56:27
1888,M11,P31,pass,2025-01-01 00:32:46
1889,M1,P46,pass,2025-01-01 00:23:15
1890,M16,P29,pass,2025-01-01 00:12:17
1891,M17,P23,shot,2025-01-01 00:01:47
1892,M16,P10,shot,2025-01-01 00:24:52
1893,M10,P9,tackle,2025-01-01 01:28:28
1894,M17,P49,pass,2025-01-01 01:14:49
1895,M3,P13,shot,2025-01-01 00:06:53
1896,M18,P32,tackle,2025-01-01 00:33:44
1897,M19,P49,shot,2025-01-01 00:14:30
1898,M14,P45,tackle,2025-01-01 01:25:23
1899,M2,P41,sprint,2025-01-01 01:29:47
1900,M12,P1,pass,2025-01-01 00:47:53
1901,M11,P1,sprint,2025-01-01 01:22:23
1902,M17,P37,tackle,2025-01-01 00:57:50
1903,M6,P40,tackle,2025-01-01 00:32:35
1904,M19,P18,pass,2025-01-01 01:12:47
1905,M13,P36,pass,2025-01-01 00:36:38
1906,M7,P31,tackle,2025-01-01 00:00:28
1907,M11,P1,shot,2025-01-01 00:35:51
1908,M7,P47,pass,2025-01-01 00:53:58
1909,M13,P36,tackle,2025-01-01 00:39:28
1910,M13,P9,pass,2025-01-01 00:00:42
1911,M1,P22,pass,2025-01-01 00:06:04
1912,M19,P28,sprint,2025-01-01 00:22:06
1913,M19,P26,sprint,2025-01-01 00:35:52
1914,M15,P10,shot,2025-01-01 00:20:20
1915,M14,P47,pass,2025-01-01 00:06:40
1916,M3,P3,tackle,2025-01-01 00:22:58
1917,M20,P2,tackle,2025-01-01 00:19:15
1918,M4,P37,pass,2025-01-01 00:22:02
1919,M7,P31,pass,2025-01-01 00:32:24
1920,M1,P33,shot,2025-01-01 00:36:08
1921,M19,P32,shot,2025-01-01 00:31:46
1922,M3,P43,shot,2025-01-01 01:28:47
1923,M20,P12,tackle,2025-01-01 00:35:22
1924,M15,P3,sprint,2025-01-01 00:38:46
1925,M13,P48,shot,2025-01-01 01:28:07
1926,M14,P26,tackle,2025-01-01 01:18:10
1927,M7,P14,shot,2025-01-01 00:41:11
1928,M1,P12,tackle,2025-01-01 01:08:00
1929,M13,P26,pass,2025-01-01 00:58:20
1930,M4,P16,tackle,2025-01-01 00:18:56
1931,M12,P8,pass,2025-01-01 01:29:18
1932,M7,P49,tackle,2025-01-01 00:45:00
1933,M2,P49,sprint,2025-01-01 00:28:29
1934,M17,P28,tackle,2025-01-01 01:13:02
1935,M1,P7,pass,2025-01-01 01:08:31
1936,M14,P15,sprint,2025-01-01 01:06:45
1937,M1,P41,tackle,2025-01-01 00:34:01
1938,M3,P36,tackle,2025-01-01 00:28:35
1939,M11,P8,shot,2025-01-01 00:48:43
1940,M7,P10,sprint,2025-01-01 01:17:43
1941,M9,P15,pass,2025-01-01 00:19:47
1942,M3,P18,sprint,2025-01-01 01:01:40
1943,M1,P46,pass,2025-01-01 00:06:56
1944,M19,P37,shot,2025-01-01 00:04:28
1945,M2,P41,shot,2025-01-01 00:28:09
1946,M5,P45,pass,2025-01-01 00:37:15
1947,M17,P43,pass,2025-01-01 00:08:02
1948,M19,P44,pass,2025-01-01 00:02:30
1949,M5,P35,shot,2025-01-01 00:10:43
1950,M14,P2,sprint,2025-01-01 00:24:03
1951,M10,P22,shot,2025-01-01 00:46:59
1952,M7,P15,tackle,2025-01-01 00:27:31
1953,M8,P37,shot,2025-01-01 00:43:07
1954,M8,P39,tackle,2025-01-01 00:16:28
1955,M7,P36,tackle,2025-01-01 01:02:19
1956,M13,P5,shot,2025-01-01 00:43:33
1957,M14,P48,shot,2025-01-01 00:23:33
1958,M19,P15,shot,2025-01-01 01:02:16
1959,M11,P27,sprint,2025-01-01 01:13:52
1960,M2,P16,shot,2025-01-01 00:44:49
1961,M17,P36,pass,2025-01-01 00:38:10
1962,M6,P38,shot,2025-01-01 01:22:52
1963,M9,P18,tackle,2025-01-01 00:00:49
1964,M19,P35,sprint,2025-01-01 00:04:32
1965,M5,P25,sprint,2025-01-01 00:45:07
1966,M9,P22,tackle,2025-01-01 01:29:48
1967,M7,P31,sprint,2025-01-01 01:04:17
1968,M4,P37,sprint,2025-01-01 01:29:20
1969,M18,P34,pass,2025-01-01 00:26:40
1970,M18,P23,pass,2025-01-01 01:19:36
1971,M20,P16,sprint,2025-01-01 01:04:22
1972,M17,P6,shot,2025-01-01 01:03:32
1973,M4,P15,sprint,2025-01-01 01:10:09
1974,M16,P18,pass,2025-01-01 00:45:40
1975,M5,P38,sprint,2025-01-01 01:28:39
1976,M9,P13,shot,2025-01-01 00:42:15
1977,M2,P24,shot,2025-01-01 00:13:13
1978,M2,P13,pass,2025-01-01 00:03:48
1979,M4,P1,sprint,2025-01-01 00:56:56
1980,M20,P48,pass,2025-01-01 00:07:29
1981,M20,P36,tackle,2025-01-01 00:45:33
1982,M17,P49,pass,2025-01-01 00:37:17
1983,M20,P18,pass,2025-01-01 00:33:58
1984,M19,P48,pass,2025-01-01 00:56:28
1985,M3,P33,sprint,2025-01-01 00:25:34
1986,M5,P38,tackle,2025-01-01 00:23:09
1987,M10,P43,sprint,2025-01-01 00:20:39
1988,M6,P6,shot,2025-01-01 00:43:03
1989,M3,P17,tackle,2025-01-01 00:45:19
1990,M17,P4,pass,2025-01-01 00:31:17
1991,M10,P14,pass,2025-01-01 01:02:18
1992,M12,P30,pass,2025-01-01 00:23:01
1993,M1,P46,sprint,2025-01-01 00:58:08
1994,M18,P20,shot,2025-01-01 00:57:57
1995,M19,P8,tackle,2025-01-01 00:53:07
1996,M20,P2,tackle,2025-01-01 01:21:32
1997,M4,P37,sprint,2025-01-01 00:22:26
1998,M15,P4,shot,2025-01-01 00:27:33
1999,M9,P10,tackle,2025-01-01 01:14:08
2000,M6,P20,sprint,2025-01-01 00:08:05
2001,M12,P35,shot,2025-01-01 00:28:56
2002,M18,P48,shot,2025-01-01 01:05:11
2003,M15,P10,tackle,2025-01-01 00:55:02
2004,M19,P28,tackle,2025-01-01 00:55:32
2005,M9,P15,shot,2025-01-01 01:03:24
2006,M13,P36,tackle,2025-01-01 01:07:02
2007,M16,P1,sprint,2025-01-01 00:48:37
2008,M13,P22,shot,2025-01-01 01:06:33
2009,M1,P27,tackle,2025-01-01 00:25:59
2010,M18,P29,tackle,2025-01-01 00:23:49
2011,M3,P15,sprint,2025-01-01 01:00:28
2012,M17,P10,tackle,2025-01-01 00:01:56
2013,M5,P20,tackle,2025-01-01 01:26:33
2014,M6,P22,tackle,2025-01-01 00:51:57
2015,M17,P50,pass,2025-01-01 01:04:13
2016,M17,P48,sprint,2025-01-01 00:14:51
2017,M1,P9,sprint,2025-01-01 01:16:53
2018,M7,P32,pass,2025-01-01 01:18:45
2019,M16,P17,sprint,2025-01-01 00:03:31
2020,M5,P42,tackle,2025-01-01 00:31:40
2021,M16,P19,tackle,2025-01-01 01:27:48
2022,M4,P40,tackle,2025-01-01 00:01:00
2023,M11,P27,sprint,2025-01-01 00:19:27
2024,M14,P37,sprint,2025-01-01 00:02:51
2025,M13,P34,shot,2025-01-01 01:12:38
2026,M8,P47,pass,2025-01-01 00:26:50
2027,M20,P49,sprint,2025-01-01 00:30:58
2028,M15,P10,shot,2025-01-01 01:01:42
2029,M18,P30,pass,2025-01-01 00:48:19
2030,M7,P21,pass,2025-01-01 01:12:00
2031,M19,P21,tackle,2025-01-01 00:07:27
2032,M9,P34,tackle,2025-01-01 00:34:06
2033,M11,P9,shot,2025-01-01 00:59:48
2034,M10,P34,shot,2025-01-01 00:23:28
2035,M14,P50,tackle,2025-01-01 00:05:45
2036,M16,P12,tackle,2025-01-01 01:02:35
2037,M8,P47,pass,2025-01-01 01:12:42
2038,M1,P21,pass,2025-01-01 00:20:52
2039,M12,P20,sprint,2025-01-01 01:11:13
2040,M3,P6,tackle,2025-01-01 01:23:46
2041,M2,P50,pass,2025-01-01 00:33:25
2042,M16,P45,shot,2025-01-01 00:18:41
2043,M4,P36,pass,2025-01-01 01:16:21
2044,M2,P12,tackle,2025-01-01 01:04:49
2045,M12,P41,pass,2025-01-01 00:33:30
2046,M17,P31,tackle,2025-01-01 00:36:32
2047,M20,P2,pass,2025-01-01 01:14:09
2048,M10,P16,sprint,2025-01-01 01:17:57
2049,M20,P1,sprint,2025-01-01 00:35:05
2050,M8,P4,shot,2025-01-01 00:24:26
2051,M18,P47,shot,2025-01-01 01:18:11
2052,M18,P1,tackle,2025-01-01 01:15:29
2053,M18,P47,tackle,2025-01-01 00:53:54
2054,M2,P35,tackle,2025-01-01 01:29:16
2055,M12,P13,pass,2025-01-01 00:02:31
2056,M10,P50,pass,2025-01-01 01:25:53
2057,M8,P45,pass,2025-01-01 00:53:26
2058,M19,P42,shot,2025-01-01 00:14:52
2059,M10,P31,tackle,2025-01-01 00:15:42
2060,M11,P20,pass,2025-01-01 01:10:25
2061,M14,P7,shot,2025-01-01 00:01:35
2062,M15,P40,sprint,2025-01-01 00:30:01
2063,M10,P33,tackle,2025-01-01 00:51:13
2064,M4,P28,sprint,2025-01-01 00:15:12
2065,M7,P50,shot,2025-01-01 00:11:38
2066,M11,P44,tackle,2025-01-01 01:25:24
2067,M3,P50,pass,2025-01-01 00:44:07
2068,M5,P44,shot,2025-01-01 00:56:29
2069,M2,P20,sprint,2025-01-01 00:26:01
2070,M12,P32,sprint,2025-01-01 00:25:12
2071,M5,P9,sprint,2025-01-01 01:20:49
2072,M7,P34,shot,2025-01-01 00:38:45
2073,M4,P14,shot,2025-01-01 01:22:06
2074,M11,P4,tackle,2025-01-01 00:52:05
2075,M9,P29,tackle,2025-01-01 00:18:36
2076,M4,P15,sprint,2025-01-01 00:59:53
2077,M9,P17,shot,2025-01-01 01:23:27
2078,M12,P19,tackle,2025-01-01 00:19:40
2079,M16,P38,shot,2025-01-01 00:39:36
2080,M1,P9,pass,2025-01-01 01:04:22
2081,M8,P27,shot,2025-01-01 00:31:26
2082,M1,P49,sprint,2025-01-01 00:09:04
2083,M20,P15,shot,2025-01-01 01:28:32
2084,M19,P37,sprint,2025-01-01 00:48:15
2085,M4,P28,tackle,2025-01-01 00:27:11
2086,M14,P50,tackle,2025-01-01 00:04:03
2087,M14,P4,tackle,2025-01-01 01:07:25
2088,M9,P21,pass,2025-01-01 00:54:16
2089,M9,P34,sprint,2025-01-01 01:09:56
2090,M17,P19,pass,2025-01-01 01:07:38
2091,M15,P37,pass,2025-01-01 00:30:18
2092,M10,P4,tackle,2025-01-01 00:08:41
2093,M17,P37,sprint,2025-01-01 00:20:12
2094,M9,P32,shot,2025-01-01 00:38:13
2095,M4,P45,shot,2025-01-01 00:41:12
2096,M14,P48,sprint,2025-01-01 00:52:59
2097,M3,P12,shot,2025-01-01 01:08:25
2098,M12,P41,tackle,2025-01-01 01:28:03
2099,M1,P16,tackle,2025-01-01 00:03:10
2100,M1,P14,pass,2025-01-01 00:30:53
2101,M13,P1,tackle,2025-01-01 00:45:43
2102,M14,P32,shot,2025-01-01 01:01:49
2103,M16,P21,pass,2025-01-01 01:24:45
2104,M7,P4,sprint,2025-01-01 00:51:34
2105,M10,P9,sprint,2025-01-01 00:18:59
2106,M15,P46,pass,2025-01-01 00:35:22
2107,M8,P22,tackle,2025-01-01 00:08:08
2108,M11,P12,pass,2025-01-01 01:25:36
2109,M14,P30,pass,2025-01-01 00:30:15
2110,M13,P30,tackle,2025-01-01 01:12:20
2111,M13,P32,sprint,2025-01-01 00:56:53
2112,M9,P36,pass,2025-01-01 00:13:12
2113,M17,P7,sprint,2025-01-01 00:39:08
2114,M18,P17,shot,2025-01-01 00:55:45
2115,M19,P1,tackle,2025-01-01 00:47:59
2116,M13,P14,shot,2025-01-01 00:59:42
2117,M12,P47,sprint,2025-01-01 00:33:46
2118,M20,P44,shot,2025-01-01 00:06:27
2119,M20,P44,shot,2025-01-01 00:22:38
2120,M8,P38,shot,2025-01-01 00:37:44
2121,M11,P26,pass,2025-01-01 01:16:24
2122,M7,P27,pass,2025-01-01 00:42:42
2123,M1,P45,tackle,2025-01-01 00:50:33
2124,M10,P16,sprint,2025-01-01 00:41:33
2125,M15,P46,sprint,2025-01-01 01:22:16
2126,M4,P7,tackle,2025-01-01 00:03:09
2127,M1,P32,sprint,2025-01-01 00:09:19
2128,M11,P25,sprint,2025-01-01 01:23:43
2129,M5,P31,shot,2025-01-01 00:42:42
2130,M19,P16,shot,2025-01-01 00:02:54
2131,M19,P41,sprint,2025-01-01 00:20:41
2132,M4,P14,tackle,2025-01-01 01:05:28
2133,M2,P25,tackle,2025-01-01 00:03:38
2134,M7,P30,sprint,2025-01-01 01:21:01
2135,M13,P7,tackle,2025-01-01 01:14:41
2136,M20,P12,tackle,2025-01-01 00:13:11
2137,M12,P3,shot,2025-01-01 01:04:53
2138,M2,P27,tackle,2025-01-01 00:48:43
2139,M9,P46,pass,2025-01-01 01:11:41
2140,M16,P19,shot,2025-01-01 00:33:16
2141,M8,P43,pass,2025-01-01 00:25:11
2142,M18,P37,sprint,2025-01-01 00:00:54
2143,M4,P45,tackle,2025-01-01 00:46:40
2144,M11,P42,pass,2025-01-01 01:25:01
2145,M17,P7,tackle,2025-01-01 00:29:51
2146,M8,P49,pass,2025-01-01 00:27:47
2147,M19,P16,shot,2025-01-01 01:26:43
2148,M8,P32,sprint,2025-01-01 00:44:40
2149,M6,P8,pass,2025-01-01 00:35:41
2150,M2,P49,shot,2025-01-01 01:02:19
2151,M15,P13,sprint,2025-01-01 01:09:09
2152,M1,P11,pass,2025-01-01 00:38:54
2153,M6,P20,pass,2025-01-01 01:18:55
2154,M19,P18,shot,2025-01-01 00:40:30
2155,M4,P37,sprint,2025-01-01 01:15:12
2156,M13,P6,sprint,2025-01-01 00:13:51
2157,M15,P20,shot,2025-01-01 00:33:15
2158,M9,P32,tackle,2025-01-01 01:10:08
2159,M3,P46,shot,2025-01-01 00:29:26
2160,M2,P44,sprint,2025-01-01 01:15:44
2161,M16,P29,shot,2025-01-01 01:10:55
2162,M18,P4,tackle,2025-01-01 00:30:36
2163,M18,P7,shot,2025-01-01 01:23:44
2164,M6,P43,shot,2025-01-01 01:24:08
2165,M18,P20,pass,2025-01-01 00:58:15
2166,M11,P34,tackle,2025-01-01 01:12:41
2167,M7,P36,sprint,2025-01-01 00:37:45
2168,M14,P7,tackle,2025-01-01 00:47:37
2169,M18,P33,sprint,2025-01-01 00:07:57
2170,M7,P15,sprint,2025-01-01 01:28:45
2171,M10,P32,pass,2025-01-01 00:03:17
2172,M8,P22,tackle,2025-01-01 00:24:53
2173,M14,P40,pass,2025-01-01 01:14:52
2174,M18,P29,shot,2025-01-01 00:23:10
2175,M5,P25,tackle,2025-01-01 00:17:22
2176,M14,P5,shot,2025-01-01 00:50:16
2177,M10,P14,tackle,2025-01-01 00:18:46
2178,M15,P50,sprint,2025-01-01 00:51:10
2179,M6,P35,shot,2025-01-01 00:43:05
2180,M9,P2,tackle,2025-01-01 00:25:58
2181,M10,P25,tackle,2025-01-01 00:31:12
2182,M17,P16,shot,2025-01-01 01:07:13
2183,M1,P46,pass,2025-01-01 00:19:06
2184,M14,P16,tackle,2025-01-01 01:27:23
2185,M4,P11,pass,2025-01-01 01:04:47
2186,M2,P49,pass,2025-01-01 01:17:54
2187,M3,P35,pass,2025-01-01 01:02:12
2188,M7,P23,pass,2025-01-01 01:12:43
2189,M14,P5,pass,2025-01-01 00:44:22
2190,M12,P35,sprint,2025-01-01 01:00:10
2191,M19,P29,pass,2025-01-01 01:13:54
2192,M18,P47,sprint,2025-01-01 01:21:39
2193,M15,P5,tackle,2025-01-01 00:36:13
2194,M1,P3,sprint,2025-01-01 00:27:33
2195,M3,P6,sprint,2025-01-01 01:24:28
2196,M15,P23,pass,2025-01-01 01:24:45
2197,M4,P46,tackle,2025-01-01 00:53:27
2198,M15,P2,tackle,2025-01-01 01:18:16
2199,M10,P18,tackle,2025-01-01 01:05:49
2200,M6,P30,shot,2025-01-01 01:26:54
2201,M13,P38,sprint,2025-01-01 01:19:37
2202,M7,P5,pass,2025-01-01 00:08:12
2203,M1,P46,shot,2025-01-01 00:06:37
2204,M11,P49,pass,2025-01-01 00:29:07
2205,M14,P11,shot,2025-01-01 00:01:59
2206,M6,P1,tackle,2025-01-01 00:06:01
2207,M5,P10,shot,2025-01-01 00:25:34
2208,M19,P41,tackle,2025-01-01 00:48:18
2209,M19,P44,shot,2025-01-01 01:22:02
2210,M13,P26,pass,2025-01-01 01:02:38
2211,M7,P33,pass,2025-01-01 00:33:12
2212,M8,P27,shot,2025-01-01 00:35:26
2213,M14,P50,sprint,2025-01-01 00:54:12
2214,M19,P12,sprint,2025-01-01 00:27:53
2215,M19,P2,shot,2025-01-01 01:04:16
2216,M12,P1,sprint,2025-01-01 00:57:26
2217,M9,P1,pass,2025-01-01 00:49:49
2218,M14,P33,sprint,2025-01-01 00:49:14
2219,M6,P22,shot,2025-01-01 00:08:11
2220,M15,P12,sprint,2025-01-01 01:19:32
2221,M13,P39,shot,2025-01-01 01:17:11
2222,M7,P36,pass,2025-01-01 00:15:36
2223,M11,P21,tackle,2025-01-01 00:35:22
2224,M10,P20,pass,2025-01-01 00:24:04
2225,M1,P36,pass,2025-01-01 01:15:23
2226,M7,P26,shot,2025-01-01 01:06:45
2227,M18,P47,pass,2025-01-01 00:37:35
2228,M3,P31,pass,2025-01-01 00:44:16
2229,M9,P1,sprint,2025-01-01 00:20:29
2230,M5,P38,shot,2025-01-01 00:09:20
